2028596093	2026479237	699063	1	100	新蓝浙江按次1元	30	02	1	20150326090804	0			30820100	新蓝浙江按次1元			20160824
2028596225	2026479349	699201	0	500	和视界-NBC环球影视专区包月5元	30	01	1	20150407055401	0			20239129	和视界-NBC环球影视专区包月5元			20160824
2028596226	2026479350	699201	0	1000	和视界-NBC环球影视专区包月10元	30	01	1	20150407055408	0			20239130	和视界-NBC环球影视专区包月10元			20160824
2028596227	2026479351	699201	0	1500	和视界-NBC环球影视专区包月15元	30	01	1	20150407055412	0			20239131	和视界-NBC环球影视专区包月15元			20160824
2028596235	2026479359	699201	1	1	和视界-NBC环球影视专区按次0.01元	30	02	1	20150407055459	0			20223057	和视界-NBC环球影视专区按次0.01元			20160824
2028596238	2026479362	699201	1	200	和视界-NBC环球影视专区按次2元	30	02	1	20150407055515	0			20223060	和视界-NBC环球影视专区按次2元			20160824
2028596354	2026479478	699201	1	500	咪咕影院-按次促销5元	30	02	1	20150522075031	0			20224005	咪咕影院-按次促销5元			20160824
2028596542	2026479586	699019	1	1900	和视频-V+业务19元按次	30	02	1	20150625090157	0			30820029	和视频-V+业务19元按次			20160824
2028596543	2026479587	699019	1	2000	和视频-V+业务20元按次	30	02	1	20150625085448	0			30820030	和视频-V+业务20元按次			20160824
2028596559	2026479603	699019	0	20	和视频-V+业务0.2元包月	30	01	1	20150625084908	0			30830032	和视频-V+业务0.2元包月			20160824
2028596564	2026479608	699019	0	60	和视频-V+业务0.6元包月	30	01	1	20150625084541	0			30830036	和视频-V+业务0.6元包月			20160824
2028596567	2026479611	699019	0	80	和视频-V+业务0.8元包月	30	01	1	20150625084457	0			30830038	和视频-V+业务0.8元包月			20160824
2028596571	2026479615	699019	0	2600	和视频-V+业务26元包月	30	01	1	20150625084226	0			30830065	和视频-V+业务26元包月			20160824
2028596578	2026479622	699019	0	700	和视频-V+业务7元包月	30	01	1	20150625083903	0			30830046	和视频-V+业务7元包月			20160824
2028596590	2026479634	699019	0	1900	和视频-V+业务19元包月	30	01	1	20150625083352	0			30830058	和视频-V+业务19元包月			20160824
2028596593	2026479637	699019	0	2100	和视频-V+业务21元包月	30	01	1	20150625083719	0			30830060	和视频-V+业务21元包月			20160824
2028596642	2026479686	699201	1	300	咪咕影院按次特价3元	30	02	1	20150707034835	0			20224001	咪咕影院按次特价3元			20160824
2028596643	2026479687	699201	1	800	咪咕影院按次8元	30	02	1	20150710031721	0			20224015	咪咕影院按次8元			20160824
2028596645	2026479689	699201	1	1000	咪咕影院按次促销10元	30	02	1	20150710031658	0			20224017	咪咕影院按次促销10元			20160824
2028596646	2026479690	699201	1	1500	咪咕影院按次尊享15元	30	02	1	20150710031646	0			20224018	咪咕影院按次尊享15元			20160824
2028596655	2026479699	699201	1	800	咪咕影院—按次8元	30	02	1	20150710091122	0			20224015	咪咕影院—按次8元			20160824
2028596657	2026479701	699201	1	1000	咪咕影院—按次促销10元	30	02	1	20150710091046	0			20224017	咪咕影院—按次促销10元			20160824
2028596661	2026479705	699201	1	600	咪咕影院--按次6元	30	02	1	20150710090709	0			20224009	咪咕影院--按次6元			20160824
2028596663	2026479707	699201	1	600	咪咕影院—按次6元	30	02	1	20150710090644	0			20224009	咪咕影院—按次6元			20160824
2028596665	2026479709	699201	1	300	咪咕影院--按次特价3元	30	02	1	20150710090617	0			20224001	咪咕影院--按次特价3元			20160824
2028596674	2026479718	699201	1	500	咪咕影院--按次促销5元	30	02	1	20150710090149	0			20224005	咪咕影院--按次促销5元			20160824
2028596675	2026479719	699201	1	300	咪咕影院——按次特价3元	30	02	1	20150710090221	0			20224001	咪咕影院——按次特价3元			20160824
2028596679	2026479723	699201	1	500	咪咕影院——按次促销5元	30	02	1	20150710090035	0			20224005	咪咕影院——按次促销5元			20160824
2028596730	2026479774	699201	1	300	咪咕影院-单行本内容集按次3元	30	02	1	20150820015713	0			20224001	咪咕影院-单行本内容集按次3元			20160824
