20160701	05ci460894	20160701013405	699019	9	1	0	2028597139	2202208864	292.0	8241108.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	763651440c7a34dae140ae9a6188c91a	175.42.231.19
20160701	05ci460894	20160701031901	699019	9	1	0	2028597139	2202208864	287.0	8381380.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	763651440c7a34dae140ae9a6188c91a	175.42.231.19
20160701	05ci460894	20160701052403	699019	9	1	0	2028597139	2202208864	292.0	8348238.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	763651440c7a34dae140ae9a6188c91a	175.42.231.19
20160701	05ci460894	20160701052423	699019	9	1	0	2028597139	2202208864	262.0	8020401.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	763651440c7a34dae140ae9a6188c91a	175.42.231.19
20160701	05ci460894	20160701063404	699019	9	1	0	2028597139	2202208864	291.0	1.0985727E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	763651440c7a34dae140ae9a6188c91a	175.42.231.19
20160701	05ci460894	20160701063925	699019	9	1	0	2028597139	2202208864	253.0	6568457.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	763651440c7a34dae140ae9a6188c91a	175.42.231.19
20160701	05ci460894	20160701075659	699019	9	1	0	2028597139	2201007333	3.0	398307.0	0	0117_42000102-00002-	1	1	-	-	0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0200	-	-	-	-	-			
20160701	05ci460901	20160701203401	699019	9	1	0	2028597139	5500002251	261.0	2.7740364E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0571	9a8fd4e10fd95e161795f31ccda93a54	115.210.238.223
20160701	05ci460908	20160701101504	699019	9	1	0	2028597139	5500002275	294.0	4.5895498E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300	0	0				0210	9d5c876ee8c66ba32a52f8c3add3c922	222.70.121.252
20160701	05ci460915	20160701193401	699019	9	1	0	2028597139	2201057821	285.0	1.9680506E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0991	1469d0427a26bf789e1f801e0bca9d37	222.81.165.240
20160701	05ci460915	20160701195910	699019	9	1	0	2028597139	2201057821	277.0	3.0884721E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0991	1469d0427a26bf789e1f801e0bca9d37	222.81.165.240
20160701	05ci460917	20160701184630	699019	9	1	0	2028597139	2201057821	40.0	8685741.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0270	69e84506d4b472a7f96d7fc63481bbfb	58.53.106.151
20160701	05ci460922	20160701232429	699019	9	1	0	2028597139	2200019555	3.0	735048.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0791	49d0cdf24fd30becd2820974ccd32213	182.109.243.221
20160701	05ci460923	20160701130043	699019	9	1	0	2028597139	2201002171	1.0	680.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300	0	0				0210	9135a7eb567ce3bdca2e21270d80b223	223.167.128.105
20160701	05ci460923	20160701212627	699019	9	1	0	2028597139	2200291045	3.0	585117.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0931	2c4813c4d797c380f6d0bcf6b601acaa	42.88.163.24
20160701	05ci460923	20160701213359	699019	9	1	0	2028597139	2200291045	12.0	4595175.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300								
20160701	05ci460939	20160701210358	699019	9	1	0	2028597139	2202204017	41.0	1541020.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0571	3189256a6bd6adf991c3deb33c6f04be	36.101.27.172
20160701	05ci460939	20160701210408	699019	9	1	0	2028597139	2202204017	7.0	867693.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0571	3189256a6bd6adf991c3deb33c6f04be	36.101.27.172
